,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1526716440.92,0.3337328613152628,0.4711265711444725,0.07520000457763676,-0.13790000200271607,0.285199966430664,0.018000000417232515,-0.00485999993979931,0.0021799999848008157,0.04659726155658235,0.03623036169082622,-0.0119724485762262,-0.0032317018025129433,-0.004908388575967983,-0.008350867000357262,0.02038838957614547,-0.0009751663419201623
1526716441.02,0.391635759999465,0.4856666669505101,0.0695999908447266,-0.2077000045776367,0.31720001220703115,0.018400000333786012,-0.0053599999099969865,0.002799999974668026,0.047541810739203286,0.03701532935133497,-0.0127609095734299,-0.006389258729607571,-0.005472542453104907,-0.00693769859843217,0.021632629309683016,-0.0067179285872373505
1526716441.12,0.41575436888897277,0.4923185564262952,0.09759998321533206,-0.21670000553131102,0.33639999389648423,0.018580000400543216,-0.005719999894499779,0.0024599999655038124,0.04834656036593905,0.03657589605388525,-0.012691949836063792,-0.006724286234608683,-0.00628108997669322,-0.007277757965990834,0.022648364526122712,-0.006202716455677125
1526716441.22,0.4600981814800121,0.5055030162791116,0.10059999465942387,-0.25750000655651095,0.36239997863769524,0.019160000383853914,-0.005859999880194665,0.0019599999953061344,0.05010235346381857,0.03515632483211522,-0.01275271886574773,-0.007260981523643689,-0.0055309104902534845,-0.006408728254276839,0.021210519797661333,-0.004971368055390019
1526716441.32,0.47054150659921556,0.5213953856449477,0.10100000381469731,-0.2671000057458877,0.3687999725341795,0.019720000326633454,-0.006419999897480012,0.001600000010803342,0.03281130952242552,0.022604740937265545,-0.0007944087785134624,-0.008619124115538113,-0.0006012308250867675,-8.296655321083442e-05,0.002973069628386172,-0.01660962284047838
1526716441.42,0.5023631980157991,0.5110271603399542,0.08739999771118169,-0.2951000052690506,0.394199981689453,0.019400000274181366,-0.006179999932646752,0.001160000003874302,0.03524955119377782,0.02407644411787027,0.002905291532548901,-0.010510113758127576,-0.0003766159398946857,0.0019859682213380415,-0.0014713008597501843,-0.02116561256210127
1526716441.52,0.4795881349362124,0.5074153179860005,0.10120000839233403,-0.24270000297576189,0.39379997253417953,0.019320000112056732,-0.0060200000554323195,0.0010400000214576721,0.03988502386072159,0.026818853473060858,0.001662830439459591,-0.012430627625404669,0.000164002773091518,-0.003644810330521438,0.0018161188073347015,-0.019362422416079474
1526716441.62,0.47737200104361366,0.5037537441053258,0.10800001144409184,-0.23830000240355734,0.3911999511718749,0.019199999868869784,-0.0057600000500679024,0.0017000000085681678,0.04450858627141116,0.02698257399683793,-0.00015026003871559078,-0.010251325558164243,-0.0012555587544587857,-3.924302983208949e-05,0.0037578638237586,-0.014839778318984533
1526716441.72,0.45843362703559576,0.5006394943699922,0.10820001602172856,-0.20670000154525042,0.38899993896484364,0.0190599998831749,-0.0057600000500679024,0.001839999994263053,0.04689333036030151,0.02726391421082056,-0.0008806635386096166,-0.01119180493346223,-0.0027464393851210035,-0.0022345842186663302,0.005430999613099978,-0.013866348567018658
1526716441.82,0.42599193540829805,0.5072697095268734,0.10740001678466803,-0.16630000192672015,0.3704000091552733,0.019479999840259554,-0.005120000019669533,0.001579999988898635,0.04714263476285823,0.024365334212538052,-0.002724942001580407,-0.008891363585999883,-0.0015233872315839605,-0.003463575233144404,0.007399471268920866,-0.011482921249936126
