,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1527169552.1,0.19285593265476458,0.1943523129414768,0.07940001010894776,0.07559999942779541,-0.12239994049072238,0.001940000019967556,0.006999999955296516,-0.0023400000110268596,0.03437708503793287,0.02583794365935179,0.005228762652217708,3.0870150687734325e-05,0.007450980118964307,-0.005306886614296973,-0.010685843841972404,1.323228378896646e-06
1527169552.2,0.20675739666922566,0.1955956762894678,0.07880001544952393,0.10360000133514405,-0.1217999649047849,0.0021200000122189523,0.00705999992787838,-0.002199999988079071,0.028273502463565484,0.022812248857349022,0.0036227524626379413,-0.0013398692589499303,0.003727967751050625,-0.0037753803498931176,-0.007066037907515895,-0.0012786607830895988
1527169552.3,0.21545983213005232,0.19505423527215,0.08100002765655517,0.11579999923706054,-0.11520000457763645,0.0019200000166893004,0.006999999955296517,-0.0024199999868869783,0.024635538722598306,0.021012251542909234,0.0012308873527243386,-0.0032745410585250734,0.0022563350401399473,-0.009173465855104562,-0.0017088061345881878,0.0005402917216214909
1527169552.4,0.21672881858412768,0.18194565098699236,0.11640002727508544,0.13440000057220458,-0.05560001373290989,0.0013800000306218863,0.006519999951124192,-0.002579999975860119,0.0255821106362068,0.019886209900974457,0.002657532708637267,-0.002564876847927537,0.001642894094694907,-0.009451331281447576,-0.0039020773495454745,0.0011799848694662293
1527169552.5,0.1875633714582531,0.15891828256718443,0.12440001964569093,0.12140000343322754,0.0029999923706057535,0.0008600000012665987,0.006019999980926514,-0.0016199999861419203,0.020945641803205933,0.01639438992045072,0.002446458608984271,-0.005281743822419259,-0.0003935634298235111,-0.006742959801664331,-0.0037602488994176097,-0.0036646933675076477
1527169552.6,0.20644567539288605,0.1583822021607211,0.13460001468658447,0.1422000026702881,0.01959995269775419,0.0006800000043585897,0.005999999940395355,-0.0016999999806284907,0.021416205077117684,0.013510755144597673,0.0017677929090633435,-0.004127797910329426,-0.0024178400763705033,-0.0043791377265842485,-0.0023089284552040602,-0.0005547535895160031
1527169552.7,0.20980464995617523,0.16330698376733035,0.09420000553131104,0.15180000305175784,0.010799980163574505,0.0005400000186637044,0.006060000061988831,-0.0021400000154972077,0.030310364377013996,0.018689714553348377,-0.0023482422986527444,-0.001559503065014745,-0.00570707874358223,-0.00445813629838126,0.008834219861738183,0.0005528870014866166
1527169552.8,0.1878787452173531,0.16583728121777136,0.0753999948501587,0.13920000553131104,0.011199989318847942,0.0007200000109151006,0.006160000041127205,-0.0021200000122189523,0.036566034220630636,0.023454629275975004,-0.004768469463420362,-0.002688515417224103,-0.008389788292078763,0.002494467276751432,0.012729820947600813,-0.007421206966047467
1527169552.9,0.16834403769187734,0.17154406564891536,0.06079999446868898,0.1284000062942505,0.0034000015258791923,0.000940000000409782,0.006400000005960464,-0.0020399999991059306,0.040317860596493366,0.027242994715318894,-0.005693186334823522,-0.00014551439584273816,-0.006885622851023987,0.003797128615899522,0.01387763746479902,-0.003099099356182902
1527169553.0,0.1968845168693531,0.1960254811764996,0.007400002479553226,0.13300000667572023,-0.05619998931884737,0.0014600000297650695,0.006920000016689301,-0.003080000001937151,0.04191289853760135,0.027228272950904207,-0.007695429367948653,-0.000977829175333448,-0.00804619381910309,0.001178699511803989,0.016956165793252112,-0.0044619241744781775
1527169553.1,0.19382587922958386,0.20641497954681623,0.017400002479553228,0.12280000686645509,-0.0503999710083005,0.0019000000320374966,0.007080000042915344,-0.0036000000312924386,0.04374182467860361,0.03002172526155184,-0.008896403910123404,-0.0004843536674970964,-0.008264296342222914,0.0025788493481966965,0.019828192830339018,-0.0032087996513525683
