,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1526717409.96,0.21385948144907369,0.4395818515195452,0.002700004577636758,-0.17130000054836272,-0.07399993896484361,0.010119999945163728,0.013160000443458556,0.005659999996423722,0.03942156789314308,0.034960535848710464,-0.004652212763816109,-0.002596181592455202,-0.001718439872855397,-0.0005694567192439872,-0.0006240728345855793,-0.007092608986127379
1526717410.06,0.2275753668976948,0.4365154446302257,-0.010499992370605433,-0.18950000006705525,-0.07579994201660142,0.010059999972581862,0.013060000389814377,0.005619999989867211,0.04178752379150852,0.032706021572199116,-0.0028330981710000982,-0.00019381587146561968,-0.0022691917149222788,0.0021154577043186493,0.0003925940116620216,-0.002956023899022425
1526717410.16,0.20944477324506025,0.42632861561636115,-0.020099983215331997,-0.1698999996855855,-0.06939994812011704,0.009919999986886977,0.012880000323057176,0.005080000013113022,0.045276457495212766,0.03403392315043461,-0.005323613598388606,-0.0025711981277050087,-0.005830241333947135,0.0014879165122614027,0.01018368446528785,-0.004723836757943792
1526717410.26,0.19220868955829012,0.4193561010718646,-0.020299987792968717,-0.1542999990656972,-0.057199935913085795,0.009660000056028368,0.012680000215768815,0.0051600000262260436,0.0380913674417442,0.03213580310565729,-0.002747701881010089,0.0024087324480733985,-0.0053073467507186315,0.005442539575857122,0.007928499968451368,-0.001584093129976484
1526717410.36,0.1682159452458151,0.42411403977277357,-0.007299995422363248,-0.16189999897032975,-0.018199920654296733,0.009380000084638596,0.01280000016093254,0.005879999995231628,0.03895356621483107,0.028901378200685404,-0.00564246425537426,-0.0004798469671108891,-0.005603406962030447,-0.002274461347590575,0.013658941173056782,-0.0013901631142287994
1526717410.46,0.1715060063894896,0.43092459143042,-0.014699993133544888,-0.16669999886304143,-0.009799880981445172,0.009520000070333481,0.01290000006556511,0.006180000007152558,0.03497612880029027,0.02449869930797323,-0.004148792688997757,-3.055004609310097e-05,-0.004904403709794242,0.0002536121824404914,0.009248036698379841,-0.0012493713163930862
1526717410.56,0.1550885956045418,0.4346012199070966,-0.0029000091552734072,-0.13749999791383744,0.012000122070312643,0.00944000005722046,0.012660000026226045,0.007079999968409538,0.04019761759191262,0.0267350687705693,-0.0023337087754689064,-0.0022528791074708917,-0.0035851186980947747,-0.004025377321795949,0.006735372238131999,-0.0012363010487841132
1526717410.66,0.14837040148491104,0.438339958147608,0.014699993133544956,-0.13069999843835833,0.007000122070312642,0.009380000084638598,0.01262000009417534,0.007639999985694885,0.03421723636973041,0.027383070788490622,0.0004464464746369508,-0.0012952461450799581,-0.0020101643565177477,-0.0033461827050717563,0.0012536996334834528,0.005400271711260434
1526717410.76,0.16069850223369136,0.43593007082384055,0.03789999008178714,-0.1285000005364418,0.008200073242187644,0.00924000009894371,0.012480000108480454,0.00788000002503395,0.03250112282371551,0.026272171074610204,0.0037279311114373622,-0.0036294436439303903,-0.0019066098424424562,-0.005316425383124873,-0.004396569777769194,0.00574217917665633
1526717410.86,0.15175742122245933,0.4227475478134319,0.05209999084472659,-0.09429999977350235,7.629394545641266e-08,0.00916000008583069,0.012180000096559524,0.007200000062584878,0.03131860031183627,0.028288324257785033,0.0034061873455457437,-0.0029766792232601455,-0.0015963475887226537,-0.003898157956910851,-0.0026040143655825204,0.01477889266581563
