,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1526716327.68,0.20971635854833318,0.480770020286541,0.0006999921798706045,0.17089999753981833,-0.0866999816894534,0.011340000182390213,0.014579999446868896,0.005060000009834766,0.03300005268735435,0.020114111653193986,0.006203747035312561,0.005959374593344735,0.0005761800662827705,0.005510466344531996,-0.008239447487665825,0.0004953141164719002
1526716327.78,0.21173669066682954,0.47035486038919727,0.015899996757507324,0.18269999820739036,-0.055899963378906535,0.011060000061988831,0.01439999967813492,0.004519999995827675,0.04593902334721373,0.0290444865816103,0.009865031628931938,0.00110765684681168,0.00255312704864456,0.0015797995862370422,-0.015240772697567694,-0.003636572049925306
1526716327.88,0.20018037031750213,0.45179838008405937,0.023499999046325683,0.1762999995425344,-0.008099899291992476,0.010520000010728836,0.013839999884366991,0.004519999995827676,0.04611355938351667,0.03019538041486474,0.010264908009390429,-0.004700050000280759,0.004823200269405058,-0.0017988986635612539,-0.016868445977581505,-0.01104628139271031
1526716327.98,0.1930823939139753,0.44771262021053154,0.015700001716613766,0.15329999942332512,0.007300109863280961,0.010400000065565108,0.013739999979734421,0.004460000023245812,0.046681266338137045,0.03272284249495839,0.007455320025254809,-0.007828831580626347,0.0035100318099991756,0.00038717071888449235,-0.010991192464313857,-0.016285884777163872
1526716328.08,0.1735517545484781,0.45655724974941025,0.002100014686584469,0.14090000171214348,0.03210006713867159,0.010380000025033951,0.013999999910593034,0.005240000002086163,0.048518940818814256,0.03499374627787929,0.0026805426942895292,-0.005982772235764694,0.002327425629214417,0.00019645528685889092,-0.0009970261924414497,-0.013643619351099418
1526716328.18,0.1723821090503261,0.46332398929836005,-0.031899991035461435,0.12490000028163199,0.02530006408691378,0.010699999928474428,0.013980000168085099,0.005559999905526638,0.05091928124619231,0.03789931396399229,0.00623786378023421,-0.007770814519760769,0.0047663541101324635,-0.001527802374973114,-0.010375905360230999,-0.016674702398432294
1526716328.28,0.15285058968358461,0.4654821949646913,-0.06090000629425049,0.10029999990016228,0.022700119018554406,0.01068000003695488,0.01396000012755394,0.0060999999195337305,0.0364233786202309,0.027178598621340623,0.0019879716244874503,-0.00488670282536676,0.0010647764285193434,0.002936323308509915,-0.0016306144805094621,-0.012051446071772333
1526716328.38,0.19445948933454468,0.4775321096954274,-0.0839000177383423,0.1411000015214086,-0.02069992065429716,0.01098000004887581,0.014379999935626985,0.006059999912977218,0.035622978593698326,0.026863863000069196,-0.0039978989901515265,-0.0029616721881483388,-0.004003897372259578,0.004993235431126168,0.007464613731659658,-0.007383544489650048
1526716328.48,0.2021622657712379,0.4724604228916342,-0.05510001659393311,0.16770000059157616,-0.044499969482422165,0.011079999953508377,0.014280000030994416,0.005419999957084656,0.03158482965376177,0.025855697234663494,-0.0025530784155572226,-0.0017412831882972614,-0.0025856201396111354,0.0032253898783843457,0.0018663755703320134,-0.006913430572650274
1526716328.58,0.2220448478756567,0.470158677652609,-0.08190001964569094,0.1769000013545156,-0.07569992065429716,0.010960000008344649,0.014140000045299531,0.005659999921917916,0.028264147603413732,0.022829653849609235,0.0015397551754059394,-0.003566356003256366,-0.00027582896176332,0.0014749233673298258,-0.008073861990544233,-0.007996460610139889
1526716328.68,0.25113393603831746,0.4655173075229316,-0.07610002040863037,0.21490000326186426,-0.08849998474121122,0.010799999982118606,0.014079999923706055,0.005519999936223031,0.026412615011376588,0.02137209311889903,-1.1524165053294335e-05,-0.0008771947779424307,-0.0024900803685602353,2.2073708093752094e-05,-0.0018689508250581237,0.0019781510873289982
1526716328.78,0.2588667048905998,0.46918648737081264,-0.08390001773834228,0.21170000392943628,-0.10349998474121122,0.01073999986052513,0.013999999761581422,0.006179999932646752,0.032574804205952004,0.026909620689931708,0.002691554084892016,0.003065008774618804,-0.0016078043197056842,0.0019233627858393605,-0.00484997310013008,0.00787699910085922
1526716328.88,0.2118557238572288,0.4662354828936882,-0.07670000553131104,0.16870000202208765,-0.08169998168945342,0.010539999902248383,0.013899999856948854,0.006419999897480011,0.028094330871665515,0.029598070097929113,0.003869959459953548,0.003066373347671847,-0.00012236858613589208,0.004458088729453151,-0.009045951691720781,0.0002910447142894729
1526716328.98,0.20299908120238117,0.47280280026536503,-0.06350000858306885,0.14350000280886893,-0.08749992370605497,0.010600000023841859,0.01403999984264374,0.006879999861121178,0.03767407203639299,0.029817259584633993,0.0034898563491197496,-0.001091727037514553,2.267036108160659e-05,0.0015558043585838608,-0.002481110340688734,0.0006934954643592114
1526716329.08,0.16995384200716376,0.47150339940273495,-0.05170000553131104,0.11790000099688773,-0.07009994506835966,0.010400000065565108,0.013779999911785126,0.007419999912381172,0.049278120192083094,0.04732174132580037,0.007042781478192475,-0.003806166355706616,0.001632425097812783,-0.002856828372791288,0.018652324166992088,0.011521487201506647
1526716329.18,0.20531359278495936,0.4573727909718936,0.03849998950958253,0.10090000052005058,0.002700119018554409,0.010260000079870225,0.012919999957084656,0.007679999992251396,0.11723918587894094,0.06929530371978163,0.03567763302721376,-0.00446664275437749,0.0028892495648271187,0.01075179977592139,-0.0061566598187102715,0.010919057266179151
1526716329.28,0.19052284556007476,0.45774628394349126,0.0719000005722046,0.09470000047236686,0.004500045776366906,0.010100000202655793,0.012640000134706498,0.008239999935030938,0.19976691352810227,0.09979219723105232,0.06962442017587904,-0.00498793529380727,0.0046348050351289645,0.017904631601389165,-0.03562074960894628,0.020108339163775794
1526716329.38,0.21662594916481334,0.455943798273812,0.10549998760223389,0.11649999875575309,-0.008099975585937787,0.00922000013291836,0.012700000256299974,0.008859999999403954,0.24193935442525272,0.10315564826803113,0.09048182791157726,-0.0022716177315848813,0.00806216430537083,0.023406856381498434,-0.03389909056810722,0.03350029196377553
1526716329.48,0.24701153599980127,0.4421935087629362,0.1284999990463257,0.14729999978095298,-0.008700027465820596,0.009420000091195107,0.011660000234842302,0.008859999999403954,0.26244934607275106,0.14156237028801566,0.10250835135242317,0.0002475117083798814,0.011750753978222325,0.025521798635510635,0.0023630707075825153,0.054415912142291745
1526716329.58,0.2989332933621902,0.43012925197593854,0.13509999752044677,0.20250000197440393,-0.010900039672851846,0.010099999979138375,0.01074000030755997,0.008039999976754189,0.3583375755065032,0.14292034498686162,0.1417189666352622,-0.002617082622008434,0.00923749210983483,0.028519221418025757,-0.03390030467341218,0.05600029575864736
1526716329.68,0.26103602768138756,0.4385703876819358,0.06390000820159912,0.21450000245124107,-0.033100051879883095,0.009920000061392785,0.011180000305175781,0.008339999988675118,0.42081292786500224,0.14887127000211853,0.16646655963837767,-0.009308026815077992,0.009549470379608375,0.023828996800134106,-0.04226758193442959,0.0484301288257669
1526716329.78,0.3124866233432852,0.42690847791856623,0.0487000036239624,0.2745000012591482,-0.018100051879883096,0.00965999998152256,0.011380000263452532,0.007360000088810921,0.43929643495891463,0.12589846073785682,0.17385480997232436,-0.00946759466549772,0.010106705057024285,0.027136392131187605,-0.005710379714973893,0.04237503050008371
1526716329.88,0.32945317098023513,0.42485771847312254,0.06110000133514404,0.2889000018313528,-0.013100051879883098,0.010659999996423721,0.010940000116825103,0.006880000010132789,0.48472179872233806,0.1378048136697739,0.19205953091737055,-0.013695290764099458,0.003577116145358196,0.02034235384603801,0.012149577062388436,0.025445484810105348
1526716329.98,0.35551512397497037,0.4305284637182349,0.044899992942810066,0.31649999935179957,-0.0381000518798831,0.01027999997138977,0.011319999992847444,0.007460000067949295,0.5819863604381069,0.11197175230970241,0.23034553101063965,-0.011952336304482242,-0.011674403581296785,0.026964606052724296,-0.04364792559099527,0.004525588154523842
1526716330.08,0.3364496042965279,0.43035870492943273,0.051899981498718266,0.29669999916106465,-0.014700012207031533,0.009380000084638596,0.01219999983906746,0.007500000074505807,0.6003339083037436,0.12067258217068631,0.23649821030845586,-0.009622888566738907,-0.02368168179159008,0.031189020599274975,-0.05422479719402608,-0.018080745718534054
1526716330.18,0.34524758033934727,0.4123008672021766,0.06769998073577882,0.29769999820739035,-0.004100036621094039,0.009940000027418136,0.010379999801516533,0.007040000036358834,0.5323781439447954,0.11324089427313938,0.20332527931266606,-0.0014665487378513636,-0.041841146027211104,0.028969546438527522,0.002702895954762932,-0.024087239413336015
1526716330.28,0.34331668147444755,0.4055989282770659,0.07269998073577881,0.2958999999240042,0.0002999877929684607,0.010020000040531158,0.00991999976336956,0.007120000049471856,0.48294456118209617,0.11677696623210952,0.1802146258079723,0.0007628867195460603,-0.0571321014879581,0.01236741685718289,0.016551917832325663,-0.028464420840903153
1526716330.38,0.3739925306025768,0.3871746879916211,0.06689998149871826,0.3305000003054739,0.029500045776366904,0.009220000058412552,0.00965999983251095,0.006860000118613244,0.4744239319698574,0.11186909842337028,0.17391464010097354,0.011234793319523704,-0.0643872016303151,0.01446215601429739,-0.021867991695276794,-0.020327491453640864
1526716330.48,0.32676042163162644,0.3990680234575457,0.059299979209899906,0.2985000022128225,0.08530006408691378,0.008980000019073486,0.010759999975562096,0.006360000148415566,0.3966364348390814,0.10144317083168805,0.1383623911330859,0.01944508644285272,-0.06493868837999289,0.00804272761999545,-0.0022295903017470007,-0.010673362805990315
1526716330.58,0.31793226166770483,0.4025775300832776,0.07349997997283936,0.2862999995425344,0.0806999969482419,0.009099999964237214,0.010500000044703485,0.00696000024676323,0.29144905788110825,0.0838559795644866,0.09430795847892924,0.025546797592076797,-0.0600182747925658,0.013116938393022031,0.03419056551591882,-0.009005738028493825
1526716330.68,0.30384403422878975,0.4146372998051161,0.07269998073577881,0.28749999839812523,0.03650001525878878,0.008620000034570693,0.012300000041723252,0.006840000301599503,0.24700861154717435,0.06516608533615952,0.08276776220797562,0.022842496244084434,-0.042100842114596984,0.0016616559127788809,0.005926580953626869,-0.0024962241536115076
